2017-11-08T14-31-58,( - ),( C ),no peaks found,<0, no peaks found,<0
62f81308-9ba0-4535-bf22-973b9617d62c,( - ),( C ),not reliable identification,1.33,not reliable identification,1.26
84c1f800-f260-4f5c-bade-c8baabec1bad,( - ),( C ),not reliable identification,1.51,not reliable identification,1.39
9dff62d5-e93d-4c29-a19d-e840ca5a29bb,( - ),( C ),not reliable identification,1.54,not reliable identification,1.36
b164327b-8b57-40c9-a9e6-6b632000f2d2,( - ),( C ),not reliable identification,1.42,not reliable identification,1.38
c319218a-411b-4a27-906b-7b1ce66aa628,( - ),( C ),not reliable identification,1.54,not reliable identification,1.47
de4388f8-d2a9-4a35-9e72-156967fdf73e,( - ),( C ),not reliable identification,1.47,not reliable identification,1.36
2017-11-23T12-07-11,( +++ ),( A ),Escherichia coli,2.3,Escherichia coli,2.27
2017-11-23T12-07-11,( ++ ),( A ),Escherichia coli,2.23,Escherichia coli,2.22
2017-11-23T12-07-11,( ++ ),( A ),Escherichia coli,2.27,Escherichia coli,2.22
2017-11-23T12-07-11,( ++ ),( A ),Escherichia coli,2.17,Escherichia coli,2.14
2017-11-23T12-07-11,( ++ ),( A ),Escherichia coli,2.28,Escherichia coli,2.21
2017-11-23T12-07-11,( ++ ),( A ),Escherichia coli,2.24,Escherichia coli,2.24
2017-11-23T12-07-11,( ++ ),( A ),Escherichia coli,2.28,Escherichia coli,2.26
2017-11-23T12-07-11,( +++ ),( A ),Escherichia coli,2.33,Escherichia coli,2.27
2017-11-23T12-07-11,( +++ ),( A ),Escherichia coli,2.3,Escherichia coli,2.27
358f80c2-c16f-4a71-989f-fdb62b31114b,( +++ ),( A ),Enterococcus faecium,2.31,Enterococcus faecium,2.12
4363fea2-b282-4f8a-8c84-9403d60d8341,( - ),( C ),not reliable identification,1.24,not reliable identification,1.18
e15496bc-ca72-41e6-a610-9dc2b5be551b,( - ),( C ),not reliable identification,1.46,not reliable identification,1.42
e89b65ec-846d-4805-926d-5b0814d2a7de,( + ),( B ),Staphylococcus epidermidis,1.96,Staphylococcus epidermidis,1.85
0d62ca0b-ad97-4e2c-987a-a11001c76656,( - ),( C ),not reliable identification,1.46,not reliable identification,1.35
44a86fbe-4c6f-4c35-bdc2-7080e70ff026,( - ),( C ),not reliable identification,1.36,not reliable identification,1.35
c3468098-d5cd-493e-b16d-73594f3ae00b,( ++ ),( A ),Staphylococcus epidermidis,2.07,Staphylococcus epidermidis,1.82
cbc47c9e-fa45-4de5-853f-688a053bb13a,( ++ ),( A ),Staphylococcus epidermidis,2.16,Staphylococcus epidermidis,1.93
cea17d70-3182-4527-81d2-be85291979d5,( +++ ),( A ),Lactobacillus rhamnosus,2.34,Lactobacillus rhamnosus,2.31
f248eb08-938e-485b-9bb8-d31fd47cc23b,( + ),( B ),Staphylococcus epidermidis,1.85,Staphylococcus epidermidis,1.81
f8499aae-d9d6-4a36-9f6c-58219ac778bb,( + ),( B ),Staphylococcus epidermidis,1.88,Staphylococcus epidermidis,1.72
0f78e003-eec0-43c7-9572-83ee1ecf7947,( +++ ),( A ),Staphylococcus aureus,2.45,Staphylococcus aureus,2.42
142242f7-e268-4f41-b2c0-f24de40b439b,( ++ ),( A ),Staphylococcus epidermidis,2.08,Staphylococcus epidermidis,1.88
263f8938-5ecc-425b-a012-3f488ae97d0b,( +++ ),( A ),Streptococcus agalactiae,2.38,Streptococcus agalactiae,2.31
6c6cd716-74e6-4d0f-9370-7a25d1ae68fa,( +++ ),( A ),Rothia dentocariosa,2.51,Rothia dentocariosa,2.47
7266ce0a-0799-486a-8f6c-acda80924bdc,( +++ ),( A ),Gardnerella vaginalis,2.49,Gardnerella vaginalis,2.46
9cbdc966-a516-42f9-8b0c-6bb6db91c821,( +++ ),( A ),Gardnerella vaginalis,2.3,Gardnerella vaginalis,2.12
a33ba59f-92fc-49e9-88e0-d92ecfff852c,( ++ ),( B ),Gardnerella sp,2.28,Gardnerella vaginalis,2.2
ac81edee-8237-4df6-b6a5-9052d18d3b74,( ++ ),( A ),Staphylococcus haemolyticus,2.05,Staphylococcus haemolyticus,1.89
b003c2ab-e2ea-4ec0-b916-a21a06e7744e,( +++ ),( A ),Streptococcus agalactiae,2.38,Streptococcus agalactiae,2.37
d0ed7955-f9db-4bcf-a168-f4deccb1d9b1,( ++ ),( A ),Streptococcus agalactiae,2.29,Streptococcus agalactiae,2.29
e80007a3-9eb9-4072-8be4-87546bac2051,( +++ ),( A ),Staphylococcus aureus,2.31,Staphylococcus aureus,2.31
f6ed2855-6e04-4390-823d-eebc8163d1cb,( +++ ),( A ),Streptococcus agalactiae,2.37,Streptococcus agalactiae,2.31
5522742d-4767-4293-b90f-385ebb044456,( + ),( B ),Streptococcus mitis,1.87,Streptococcus oralis,1.85
b6e35a25-5211-43ad-865d-e466516774f0,( - ),( C ),not reliable identification,1.55,not reliable identification,1.51
bb1ff6be-217c-40c9-9519-3ec0b45d68d7,( - ),( C ),not reliable identification,1.66,not reliable identification,1.62
031976b2-664e-4a37-993d-449b7224022c,( + ),( B ),Propionibacterium acnes,1.89,Propionibacterium acnes,1.87
0d1c433e-5dca-4895-8959-d6ae3a9c6348,( ++ ),( A ),Propionibacterium acnes,2.25,Propionibacterium acnes,2.23
15596970-18b0-491e-9c06-af94287b59e8,( +++ ),( A ),Propionibacterium acnes,2.48,Propionibacterium acnes,2.36
43944f0f-a082-4e18-a437-ed8d6f32b65d,( ++ ),( A ),Propionibacterium acnes,2.19,Propionibacterium acnes,2.14
585ad60c-28f9-4cb1-8a05-15d55fc2fffd,( ++ ),( A ),Propionibacterium acnes,2,Propionibacterium acnes,2
8d518ed1-38cc-4119-8bd3-f1de4a429a94,( ++ ),( A ),Propionibacterium acnes,2.18,Propionibacterium acnes,2.15
96c4ddbe-1aa9-443a-bf99-24eb0a372448,( ++ ),( A ),Propionibacterium acnes,2.23,Propionibacterium acnes,2.2
98aaf7ee-f52a-4c24-afcb-6b09feeb60a5,( ++ ),( A ),Propionibacterium acnes,2.26,Propionibacterium acnes,2.25
a301036a-1b29-4ceb-b14d-9ac479658ea2,( ++ ),( A ),Propionibacterium acnes,2.15,Propionibacterium acnes,2.11
a7bfce00-52c4-41d1-86f1-5049d40a5983,( + ),( B ),Propionibacterium acnes,1.9,Propionibacterium acnes,1.84
a7e99722-cf51-450c-a6cd-6d4392110838,( ++ ),( A ),Propionibacterium acnes,2.02,Propionibacterium acnes,2.02
ba7fb37d-159e-4ff9-9e06-0e9e565b4adc,( ++ ),( B ),Propionibacterium avidum,2.26,Propionibacterium sp[2],2.1
c70d39e7-7f85-46f3-b2c6-3208bffdccc8,( +++ ),( A ),Propionibacterium acnes,2.32,Propionibacterium acnes,2.32
d2c52b09-f445-418a-88a5-116739b660b0,( ++ ),( A ),Staphylococcus capitis,2.29,Staphylococcus capitis,2.24
d783a0a8-3b14-4ace-9f6a-d71d9a375c0d,( ++ ),( A ),Propionibacterium sp,2.14,Propionibacterium sp,2.04
0027118d-afa1-4bee-8de4-4597405e7619,( +++ ),( A ),Enterococcus gallinarum,2.3,Enterococcus gallinarum,2.14
09559783-c97a-4b25-afce-372205a99f5b,( +++ ),( C ),MIX!Gardnerella vaginalis,2.33,Gardnerella vaginalis,2.31
13b2cfa2-7160-404d-8c12-65c9bfd75c44,( ++ ),( A ),Lactobacillus iners,2.07,not reliable identification,1.51
17faf4e5-9d45-4c73-a05a-e95c46f09ada,( ++ ),( A ),Gardnerella vaginalis,2.16,Gardnerella sp,1.93
18635507-df7c-4f5e-bd87-976944b1866c,( + ),( B ),Lactobacillus crispatus,1.72,not reliable identification,1.66
1ad73ae8-84c6-4f52-83c7-958477623c12,( ++ ),( A ),Gardnerella vaginalis,2.27,Gardnerella vaginalis,2.25
29525dc9-c2d9-4277-abee-6f5bffbd4a94,( +++ ),( A ),Gardnerella vaginalis,2.55,Gardnerella vaginalis,2.54
3081f3f7-454e-48cf-be9f-c44d0a89d51d,( ++ ),( B ),Gardnerella vaginalis,2.26,Gardnerella sp,2.11
3a269f6a-72c5-4e6b-96f2-df37126da632,( ++ ),( A ),Bifidobacterium breve,2.29,Bifidobacterium breve,2.25
3e080dee-8e28-4bca-b25e-2eb1d53679b8,( ++ ),( A ),Lactobacillus iners,2.12,not reliable identification,1.53
539c02f4-cee3-41a1-8419-09d297574609,( ++ ),( A ),Lactobacillus iners,2.13,not reliable identification,1.5
7cbafc24-1ea8-410b-924e-a995321b11ed,( +++ ),( A ),Streptococcus agalactiae,2.34,Streptococcus agalactiae,2.32
7e0c05f6-9193-4a0e-9e53-1d58d15e125c,( ++ ),( A ),Gardnerella vaginalis,2.22,Gardnerella vaginalis,2.2
8179174b-501f-491a-96f8-815aa255090e,( ++ ),( A ),Gardnerella vaginalis,2.1,Gardnerella vaginalis,2.09
949b0c86-fe40-4d1c-a1cf-24865f3417b5,( ++ ),( A ),Gardnerella vaginalis,2.25,Gardnerella vaginalis,2.23
9781ba9f-1648-4415-96c0-563f5de8fb14,( ++ ),( A ),Streptococcus agalactiae,2.29,Streptococcus agalactiae,2.29
9b9d703f-6408-42d5-8403-d0ad08c019ca,( +++ ),( A ),Streptococcus agalactiae,2.45,Streptococcus agalactiae,2.41
a7fb0db4-3620-41a5-b6e1-63d489dfc634,( - ),( C ),not reliable identification,1.69,not reliable identification,1.55
ac8868a8-ec84-48e4-83b5-c3c2729a3298,( ++ ),( B ),Gardnerella sp,2.27,Gardnerella vaginalis,2.24
b219a075-16e7-408d-88b7-7eb2e7c55f01,( ++ ),( B ),Streptococcus salivarius,2.21,Streptococcus salivarius,2.19
b2f512e4-5363-4f9d-8c1e-207fc979186d,( ++ ),( A ),Lactobacillus paracasei,2.26,Lactobacillus paracasei,2.21
be03fb52-3a01-4562-bd7b-99fca46f8d16,( + ),( B ),Gardnerella vaginalis,1.98,Gardnerella vaginalis,1.77
be6add24-492f-4811-8e1b-e6b49e9ce582,( + ),( B ),Gardnerella vaginalis,1.88,Gardnerella vaginalis,1.81
bf20da2a-d6aa-4221-8f24-9bc17ea60d26,( +++ ),( A ),MIX!Staphylococcus hominis,2.3,Staphylococcus hominis,2.08
c2ce2e1d-5604-4d86-a3af-ff679c329aa4,( +++ ),( A ),Enterococcus faecium,2.54,Enterococcus faecium,2.54
c4927f62-5cad-4d2c-a566-f39e34785553,( ++ ),( A ),Lactobacillus iners,2.1,not reliable identification,1.43
d95e7469-0f1a-48f6-9784-0646efa2e588,( ++ ),( B ),Gardnerella sp,2.29,Gardnerella vaginalis,2.28
decf12e3-6708-4a98-a5e1-1dea73659643,( ++ ),( A ),Lactobacillus paracasei,2.27,Lactobacillus paracasei,2.17
e882b89d-5f8a-4104-a8ee-1577d6041b6f,( - ),( C ),not reliable identification,1.08,not reliable identification,1.06
ec5d9741-c967-48fb-9b64-089cb5692bd7,( ++ ),( A ),Streptococcus agalactiae,2.25,Streptococcus agalactiae,2.21
f8721b14-6285-431d-b70c-67d7b956b2f3,( + ),( B ),Streptococcus anginosus,1.91,Streptococcus anginosus,1.71
fc9054f7-1ab5-4414-bcf4-5d8ebce5dc62,( + ),( B ),Gardnerella vaginalis,1.91,Gardnerella sp,1.81
5cf1d6c7-aee4-473e-82d2-a278619eed39,( - ),( C ),not reliable identification,1.17,not reliable identification,1.16
bf739857-f614-460f-a134-07cfc305e22e,( - ),( C ),not reliable identification,1.37,not reliable identification,1.36
0a421ccc-84f4-4d60-ab1d-5481db0132de,( ++ ),( A ),Aerococcus urinae,2.2,Aerococcus urinae,2.19
0ac3a209-0507-4ca8-91a5-acbd4b5ee421,( - ),( C ),not reliable identification,1.38,not reliable identification,1.38
1ae6f23e-a3bf-4db2-896c-a6fca89cc87d,( +++ ),( B ),Gardnerella vaginalis,2.3,Gardnerella sp,2.23
206eb4ed-a3b0-487a-86c9-f3e606a8e468,( +++ ),( A ),Gardnerella vaginalis,2.52,Gardnerella vaginalis,2.48
316408f5-aca6-4452-bd1f-7d968e920505,( ++ ),( A ),Staphylococcus epidermidis,2.01,Staphylococcus epidermidis,1.86
31e2228b-d4a2-427c-a9dd-2cc0323374bf,( +++ ),( B ),Klebsiella pneumoniae,2.5,Klebsiella pneumoniae,2.46
4781454f-77aa-40f5-8e13-eaa655805edc,( ++ ),( A ),Lactobacillus jensenii,2.21,Lactobacillus jensenii,2.02
480afc34-6f8a-4f63-bdc8-65c7a5b6accf,( ++ ),( A ),Aerococcus urinae,2.2,Aerococcus urinae,2.14
5cd9299f-5975-47df-a71b-89dadcdd3d34,( ++ ),( B ),Gardnerella vaginalis,2.21,Gardnerella vaginalis,2.14
619fbd65-a2b9-4456-a1b0-304fab1d079e,( +++ ),( A ),Enterococcus faecalis,2.35,Enterococcus faecalis,2.25
68513391-c0c6-4958-8c8b-62c51b065c58,( + ),( B ),Gardnerella sp,1.72,not reliable identification,1.39
6f7f9203-0a1c-4a56-8892-6450e4899ab8,( ++ ),( A ),Lactobacillus jensenii,2.08,Lactobacillus jensenii,2.05
708ecf54-8e77-482a-9927-3592957bfa1b,( +++ ),( B ),Lactobacillus gasseri,2.39,Lactobacillus gasseri,2.34
71aae288-6f9a-414e-9b88-f4ffcde95f7a,( +++ ),( B ),Gardnerella sp,2.37,Gardnerella vaginalis,2.32
7adad932-3a74-4f18-aade-60bee4ff8766,( +++ ),( A ),Streptococcus anginosus,2.32,Streptococcus anginosus,2.31
82b94d7d-da5d-498c-804c-51694d39f1e1,( +++ ),( A ),Klebsiella variicola,2.57,Klebsiella variicola,2.52
84516e68-bc25-41f0-8c08-c340a597f520,( +++ ),( A ),Lactobacillus rhamnosus,2.45,Lactobacillus rhamnosus,2.45
9c90f8f9-41e0-478b-ab9a-4e5f00f8135d,( +++ ),( A ),Gardnerella vaginalis,2.34,Gardnerella vaginalis,2.33
a2b81de2-acbf-49a0-957f-ad3dffe65bdc,( +++ ),( A ),Proteus mirabilis,2.47,Proteus mirabilis,2.42
a698fa59-10d0-412b-b8ac-630cacbeac0d,( ++ ),( B ),Streptococcus dysgalactiae,2.22,Streptococcus canis,2.15
aa4634ef-7d3c-4ee8-9186-3fb242475e56,( ++ ),( A ),Staphylococcus epidermidis,2.05,Staphylococcus epidermidis,2.05
b9df6348-2f57-43c5-9d03-33e170208dbc,( +++ ),( A ),Gardnerella vaginalis,2.45,Gardnerella vaginalis,2.37
ba02c07d-78ad-439c-9066-1c00fbf92e30,( +++ ),( A ),Streptococcus anginosus,2.39,Streptococcus anginosus,2.38
bb1311cf-8cac-4a63-9365-fb2d178f5449,( ++ ),( A ),Aerococcus urinae,2.17,Aerococcus urinae,2.14
bb1b92aa-c95a-4c43-b8f0-cf4027b1ed05,( + ),( B ),Aerococcus urinae,1.94,Aerococcus urinae,1.84
ca8b61ae-4fd4-4bbf-9f69-f39851573e15,( +++ ),( A ),Haemophilus influenzae,2.39,Haemophilus influenzae,2.32
d64dacf0-9d18-4135-bed7-d0b454f556a6,( +++ ),( A ),MIX!Haemophilus influenzae,2.65,Haemophilus influenzae,2.65
d66032bd-192f-40a9-88df-0e9f62466342,( + ),( B ),Staphylococcus epidermidis,1.91,Staphylococcus epidermidis,1.84
dc9d4657-67ac-4a05-9d26-19e67e22b15b,( +++ ),( A ),Gardnerella vaginalis,2.51,Gardnerella vaginalis,2.48
dfbdd509-ecd0-4d2f-9398-3afb22e338cf,( ++ ),( B ),Streptococcus mitis,2.28,Streptococcus mitis,2.28
e12fdc0c-336b-4a7e-84da-7be68b60f804,( ++ ),( A ),Aerococcus urinae,2.17,Aerococcus urinae,2.16
e973c6da-2ac4-4a78-82df-3d1eac2a4c58,( +++ ),( A ),Streptococcus agalactiae,2.32,Streptococcus agalactiae,2.26
f6fe90c6-9d7f-486f-aa6b-0f481e609b03,( ++ ),( A ),Aerococcus urinae,2.21,Aerococcus urinae,2.17
4512edd9-ebe9-48dd-bd1c-29f4809d4616,( ++ ),( A ),Propionibacterium acnes,2.12,Propionibacterium acnes,2.08
e67da960-0839-4d30-96bd-92001f1456fa,( +++ ),( A ),Staphylococcus lugdunensis,2.32,Staphylococcus lugdunensis,2.31
002fda40-ba87-4019-8c60-ab0122dda2c6,( ++ ),( A ),Staphylococcus epidermidis,2.24,Staphylococcus epidermidis,2.14
068ebf1d-5f02-4fd0-bf54-2368bb758a0b,( ++ ),( A ),Streptococcus anginosus,2.22,Streptococcus anginosus,2.08
0a0f42a1-4f51-40e7-b1e2-d395e856056f,( +++ ),( A ),Proteus mirabilis,2.34,Proteus mirabilis,2.32
0f78ff9a-16b9-4582-a374-dd191add8e6d,( +++ ),( A ),Streptococcus intermedius,2.45,Streptococcus intermedius,2.34
10c78eaf-1efa-494f-8112-94aa6749b9e6,( ++ ),( A ),Lactobacillus mucosae,2.07,not reliable identification,1.36
1523c3e3-1970-4466-b242-8fb753de4c3c,( +++ ),( B ),Proteus vulgaris,2.59,Proteus vulgaris,2.51
1751ca0d-a3a7-44af-935e-631b588f17eb,( ++ ),( A ),Staphylococcus epidermidis,2.2,Staphylococcus epidermidis,2.11
2a48fc87-5a40-4823-b30d-4c60bdabf29a,( +++ ),( B ),Streptococcus constellatus,2.49,Streptococcus constellatus,2.19
30794780-48bb-432b-a103-f006f96ebfe0,( ++ ),( A ),Staphylococcus epidermidis,2.25,Staphylococcus epidermidis,2.19
32d0b743-1419-4d05-a356-f7a6889c9515,( ++ ),( A ),Staphylococcus caprae,2.22,Staphylococcus caprae,2.17
3bfecc24-0a3d-4b77-b8b7-d010d2402544,( +++ ),( A ),Haemophilus influenzae,2.53,Haemophilus influenzae,2.48
3ea5b10b-2226-487e-8fdd-e74457e6e365,( +++ ),( B ),Streptococcus oralis,2.32,Streptococcus oralis,2.26
3f657673-f6b1-454d-a701-033f4ba4403c,( ++ ),( A ),Staphylococcus epidermidis,2.11,Staphylococcus epidermidis,2.07
434ece55-f2a1-4137-b14b-a1e56c3f1705,( ++ ),( A ),Staphylococcus capitis,2.11,Staphylococcus capitis,2.02
43f5f6ca-5c06-4507-9945-3bf584209fd9,( ++ ),( A ),Staphylococcus caprae,2.18,Staphylococcus caprae,2.1
453fe626-467a-4f25-acc9-4b5f9eb3bbbc,( +++ ),( A ),Enterococcus faecium,2.5,Enterococcus faecium,2.43
56e2501c-670a-4883-ba72-45d02990ba77,( +++ ),( A ),Lactobacillus paracasei,2.34,Lactobacillus paracasei,2.32
5e81d103-67b8-4d61-885a-7cb2bc4bcb7b,( +++ ),( A ),Klebsiella variicola,2.58,Klebsiella variicola,2.57
618da6c3-7431-4644-8064-b77a2c378f38,( +++ ),( A ),Streptococcus intermedius,2.34,Streptococcus intermedius,2.34
633b4241-a42d-4ef6-b19b-24788c4b9d7a,( +++ ),( A ),Enterococcus faecalis,2.49,Enterococcus faecalis,2.41
6e73cd0f-78bc-46c6-bf7a-849c22ecd4bd,( +++ ),( A ),MIX!Bacillus cereus,2.45,Bacillus cereus,2.27
73188c9b-f6d3-4586-8482-e4fc73250451,( +++ ),( A ),Enterococcus faecium,2.63,Enterococcus faecium,2.58
801c62fe-7efa-4e00-a40f-d0c078a8b137,( ++ ),( A ),Staphylococcus epidermidis,2.17,Staphylococcus epidermidis,2.11
828df9bb-bb13-44af-9cf8-ee1d70f4de3a,( +++ ),( A ),Streptococcus anginosus,2.34,Streptococcus anginosus,2.34
866bf76e-b640-4f18-a8b1-e2ee49e0bdc9,( +++ ),( A ),Escherichia coli,2.44,Escherichia coli,2.39
88cab2b9-ba67-4026-b106-72c1717c5afe,( ++ ),( A ),Enterococcus gallinarum,2.21,Enterococcus gallinarum,2.2
950d7d14-b078-41dd-afc5-2f1b4e0e2e50,( +++ ),( A ),Lactobacillus rhamnosus,2.41,Lactobacillus rhamnosus,2.4
959bb566-d4ae-4b47-8038-e2a099fa2efd,( +++ ),( A ),Streptococcus intermedius,2.32,Streptococcus intermedius,2.24
965cfe61-e38d-4313-815c-cda15c7be0dc,( +++ ),( A ),Enterococcus faecium,2.58,Enterococcus faecium,2.52
9be4ec73-4439-42fe-9229-30d8abb7c692,( ++ ),( A ),Staphylococcus capitis,2.2,Staphylococcus capitis,2.15
9ee7f664-4f33-4235-b777-aebc9d2e40aa,( +++ ),( A ),Enterococcus faecium,2.57,Enterococcus faecium,2.5
a5dc03e2-4a89-4664-b035-ee31769c4bc5,( +++ ),( A ),Enterococcus faecalis,2.49,Enterococcus faecalis,2.45
ad2243b1-2819-4a9b-bbf0-caf3658ff6b6,( ++ ),( A ),Candida albicans,2.13,Candida albicans,2.08
b58b35fe-41e9-43f9-8751-2b112bb06f28,( +++ ),( B ),Streptococcus oralis,2.32,Streptococcus mitis,2.29
c5386d67-044a-4a44-81b3-ffae375483ed,( ++ ),( B ),Actinotignum schaalii,2.24,Actinotignum schaalii,2.11
d28cbcd1-d54a-498b-8bf7-6ee13486402e,( +++ ),( A ),Klebsiella variicola,2.42,Klebsiella variicola,2.36
f2b616e6-4038-40a2-a33c-55d83f76dfa5,( ++ ),( B ),Citrobacter amalonaticus,2.26,Citrobacter farmeri,2.24
08edea94-9a26-4f2d-aba0-b3459462c1bb,( +++ ),( A ),Prevotella oris,2.4,Prevotella oris,2.37
0dca7dae-82d4-455d-8a64-6f8c225fd73c,( +++ ),( A ),Acidaminococcus fermentans,2.36,Acidaminococcus fermentans,2.24
100c8278-0082-4e65-876c-6aae12483d43,( +++ ),( A ),Prevotella oris,2.33,Prevotella oris,2.31
1705127a-0d7a-4e7f-9a26-ffb45bb50214,( ++ ),( A ),Prevotella oralis,2.11,Prevotella oralis,2.04
1a3b7610-8ab9-405a-9327-79a1524d68b4,( - ),( C ),not reliable identification,1.49,not reliable identification,1.44
304ec072-794d-4ae4-bd65-6fa46eaa7ab3,( ++ ),( A ),Eggerthella lenta,2,Eggerthella lenta,1.98
38840a79-46a4-4411-b488-1f87613b521d,( ++ ),( A ),Aggregatibacter aphrophilus,2.14,Aggregatibacter aphrophilus,2.09
38a0533e-3901-46cb-b059-421711542810,( +++ ),( A ),Prevotella oris,2.39,Prevotella oris,2.32
3975d3b0-933f-44cd-99c2-438a97389cf5,( +++ ),( A ),Lactobacillus rhamnosus,2.53,Lactobacillus rhamnosus,2.5
407b7ba2-6690-437f-9d37-8b58062f7b27,( ++ ),( A ),Aggregatibacter aphrophilus,2.14,Aggregatibacter aphrophilus,2.06
7229512f-6649-4c6a-b6db-a13dcd528a59,( ++ ),( A ),Prevotella oralis,2.08,Prevotella oralis,1.95
848bd113-c4ba-4ee8-ae3e-560c0f45939f,( ++ ),( A ),Candida glabrata,2.14,Candida glabrata,2.11
8ed22485-de70-4d45-9668-96d2d6b6ffcc,( ++ ),( A ),Eubacterium brachy,2.17,not reliable identification,1.43
8f1a1595-0936-4c47-8ec3-fdaf755f04f7,( +++ ),( A ),Dermabacter hominis,2.39,Dermabacter hominis,2.38
be8df6a4-004d-4d60-bf43-38c43a339370,( +++ ),( A ),Clostridium difficile,2.36,Clostridium difficile,2.16
cfd59368-9461-4674-ad64-44f9fdd0eabf,( ++ ),( A ),Streptococcus constellatus,2.18,Streptococcus constellatus,2.06
e2b2ddc9-ffc2-4d92-9c1e-9e79cec977e3,( +++ ),( A ),Actinomyces neuii,2.44,Actinomyces neuii,2.41
e5d40c7f-fad4-437e-abe3-f5807a6561c5,( +++ ),( A ),Escherichia coli,2.41,Escherichia coli,2.34
e6523825-155b-4f3b-b26e-17329329e80b,( +++ ),( A ),Lactobacillus paracasei,2.37,Lactobacillus paracasei,2.35
ea464df4-0fc2-4413-a19b-444bf013ddf4,( +++ ),( C ),MIX!Finegoldia magna,2.56,Anaerococcus murdochii,2.54
f13700f4-2b0c-4e3e-8676-2fb5a4d1e921,( ++ ),( C ),Enterobacter cloacae,2.26,Enterobacter cloacae,2.23
f25e3590-3f86-4bae-a530-047f0ef26d81,( - ),( C ),not reliable identification,1.37,not reliable identification,1.34
20bb08a6-d81d-4d51-87c1-b6b5767be59c,( + ),( B ),Lactobacillus iners,1.9,not reliable identification,1.35
a159e46e-e961-4e79-99ef-b8f71d959981,( - ),( C ),not reliable identification,1.41,not reliable identification,1.15
bd5a9be3-45da-43a7-9da2-957052636365,( + ),( B ),Bifidobacterium scardovii,1.82,not reliable identification,1.68
25159015-d9fb-406e-9266-a7fc44ad1537,( ++ ),( A ),Staphylococcus epidermidis,2.07,Staphylococcus epidermidis,1.77
3f1a6049-5902-4850-a0be-b506a7c0501a,( + ),( B ),Streptococcus pyogenes,1.88,Streptococcus pyogenes,1.78
55e7224a-3c00-4b3d-a320-84e723335a73,( ++ ),( A ),Staphylococcus epidermidis,2.03,Staphylococcus epidermidis,1.78
85c2ef15-3118-47d8-bb7e-8b9d726a8146,( + ),( B ),Candida glabrata,1.96,Candida glabrata,1.76
970d8990-5a72-4801-ad34-45e2905dce27,( + ),( B ),Candida glabrata,1.89,Candida glabrata,1.87
bba1412c-e54e-4f1c-a788-4d6039d0ba13,( ++ ),( A ),Staphylococcus aureus,2.25,Staphylococcus aureus,2.16
bdf72b65-70eb-4db4-9ba7-8ba0926598d6,( ++ ),( A ),Staphylococcus aureus,2.23,Staphylococcus aureus,2.16
e4f17112-c4e5-408a-a483-a001e0d3d83f,( - ),( C ),no peaks found,<0, no peaks found,<0
e5726e1a-4e72-4dd0-bc45-907a5eddc19e,( + ),( B ),Candida glabrata,1.81,Candida glabrata,1.79
1d149e85-b1dc-4e0e-95c5-cc688674c644,( ++ ),( A ),Streptococcus anginosus,2.13,Streptococcus anginosus,2.12
1fb0152a-ebbb-414f-a2f2-c62d28023727,( +++ ),( A ),Staphylococcus aureus,2.37,Staphylococcus aureus,2.37
2e872a3d-ba23-49e5-8d1f-7e07d1cbf5ce,( +++ ),( A ),Staphylococcus aureus,2.46,Staphylococcus aureus,2.37
3176185c-0aac-4663-a081-c4b33711e946,( ++ ),( A ),Streptococcus parasanguinis,2.24,Streptococcus parasanguinis,2.24
3eb4ce4b-d909-46b7-a59f-14da823ed768,( +++ ),( A ),MIX!Streptococcus parasanguinis,2.41,Streptococcus parasanguinis,1.94
46f078ae-90ce-4fab-b307-6d68d3156b2a,( +++ ),( A ),Staphylococcus aureus,2.46,Staphylococcus aureus,2.4
4e5a23d3-998d-4f51-a013-6713bec4758d,( +++ ),( A ),MIX!Lactobacillus paracasei,2.37,Lactobacillus paracasei,2.21
8c6009ee-711d-49ab-886c-2f54ead54a02,( +++ ),( A ),Staphylococcus aureus,2.44,Staphylococcus aureus,2.39
97bced29-8c63-4bb1-9c48-09bea888edd8,( ++ ),( A ),Staphylococcus haemolyticus,2.25,Staphylococcus haemolyticus,2.16
a0942818-562c-4772-bb64-cb3cbbed7ebc,( +++ ),( A ),Streptococcus oralis,2.42,Streptococcus oralis,2.37
a5a9d115-11b1-4bcd-a0f9-eee00ab44ea3,( +++ ),( A ),Staphylococcus aureus,2.39,Staphylococcus aureus,2.37
ac5d6c2e-f867-4ef1-a781-2197b6f8eef8,( ++ ),( A ),Staphylococcus haemolyticus,2.25,Staphylococcus haemolyticus,2.06
cdfd3762-0b0c-4f97-a87d-6a46c2e37581,( +++ ),( A ),Lactobacillus paracasei,2.32,Lactobacillus paracasei,2.29
d1a4434c-d3ff-482e-9f42-049a7aeddc10,( ++ ),( A ),Streptococcus parasanguinis,2.24,Streptococcus parasanguinis,2.23
d7ad9fbd-67fa-4874-9030-f4a3fceeac28,( +++ ),( A ),Proteus mirabilis,2.54,Proteus mirabilis,2.52
dab53fdb-964a-406d-ab3b-132f4b8f30fa,( ++ ),( A ),Lactobacillus rhamnosus,2.18,Lactobacillus rhamnosus,2.12
dc1aa33a-5a3d-41fa-9ffe-46e9e67ba8fc,( +++ ),( A ),Staphylococcus aureus,2.43,Staphylococcus aureus,2.37
