3cfdbdc6-cc33-4190-b283-a33892ac5a34;( +++ );( A );Alloscardovia omnicolens;2.44;Alloscardovia omnicolens;2.43;
d1854b37-77dd-4162-82c8-967f07746dbc;( +++ );( A );Proteus mirabilis;2.3;Proteus mirabilis;2.28;
dd9ff00b-df6d-4e0e-9ca8-e6cab7da15c6;( ++ );( B );Enterobacter cloacae;2.24;Enterobacter cloacae;2.17;
e1650ce8-c5a4-4ecb-b2c2-5569182d0053;( ++ );( C );Klebsiella oxytoca;2.25;Klebsiella oxytoca;2.2;
ee1aa4d7-469d-444b-81dd-a1a01e4e65e3;( +++ );( A );Staphylococcus aureus;2.37;Staphylococcus aureus;2.28;
fe8ee65d-b3ad-4c2f-8f35-bc867ff72871;( ++ );( A );Staphylococcus epidermidis;2.08;Staphylococcus epidermidis;2.04;
3a2a6ca9-db4f-42f3-9b19-96948d8a3a97;( ++ );( B );Pseudomonas pseudoalcaligenes;2.09;Pseudomonas oleovorans;2.04;
3e4fd325-28af-47f0-b91e-42b356581236;( ++ );( A );Staphylococcus aureus;2.18;Staphylococcus aureus;2.08;
74e6783f-2758-4471-b28c-9ed6613aca48;( ++ );( A );Streptococcus oralis;2.19;Streptococcus oralis;2.18;
7d70de77-7b47-4de8-a60d-4cabc53589d6;( ++ );( B );Enterobacter cloacae;2.18;Enterobacter asburiae;2.1;
91642be8-ed61-40e2-9b60-78a7831a24ba;( +++ );( A );Staphylococcus aureus;2.43;Staphylococcus aureus;2.42;
b7a66f8b-f56c-44e2-bcab-143457ee489b;( ++ );( A );Streptococcus anginosus;2.25;Streptococcus anginosus;2.17;
bbc13914-fe1e-4f85-aae1-1f8b0be1289b;( +++ );( B );Enterobacter cloacae;2.3;Enterobacter cloacae;2.29;
d89bc5b3-4e28-4ed6-ab27-8ad26c663d3f;( ++ );( A );Staphylococcus epidermidis;2.07;Staphylococcus epidermidis;2.02;
e1f297ac-8d85-47a8-86df-ad25291cf0ca;( +++ );( B );MIX!Sphingomonas trueperi;2.41;Sphingomonas trueperi;2.37;
fa6d6ee6-823c-40bc-8b45-888b597e3c1d;( +++ );( B );MIX!Enterobacter cloacae;2.44;Enterobacter cloacae;2.34;
0da88726-8aa8-409d-98c6-2af8c215bfc3;( + );( B );Candida albicans;1.98;Candida albicans;1.89;
65527a04-5e28-4ee6-9575-42866b13cbe0;( + );( B );Enterobacter cloacae;1.91;Enterobacter cloacae;1.81;
dced3466-1408-4d32-a0d2-01f850a9bb2c;( - );( C );not reliable identification;1.44;not reliable identification;1.4;
11d8265b-2f97-43fa-92ab-079592e8e32b;( +++ );( C );Klebsiella oxytoca;2.48;Klebsiella oxytoca;2.37;
12a6bb46-9e7b-42fa-a8c8-ea5364a0a84c;( + );( B );Aerococcus urinae;1.97;Aerococcus urinae;1.81;
1577cf4d-4d1f-4389-a836-cf69d3f6db6d;( ++ );( B );Streptococcus oralis;2.22;Streptococcus mitis;2.21;
1b228690-0f30-42d2-929e-2bcfda701fff;( +++ );( B );MIX!Actinomyces turicensis;2.49;Actinomyces neuii;2.01;
1c610d87-63f4-41a7-84b2-30891519a7ba;( +++ );( A );Streptococcus anginosus;2.37;Streptococcus anginosus;2.27;
2acd375e-6c51-4038-a2e1-491147d25071;( ++ );( C );Klebsiella pneumoniae;2.18;Klebsiella pneumoniae;2.07;
32f94ed2-aea5-469b-a3d6-50a00947a129;( + );( B );Staphylococcus xylosus;1.96;Staphylococcus xylosus;1.96;
36a1a2a5-b068-4ae3-bf21-85cd0616ceb4;( +++ );( A );MIX!Enterococcus faecalis;2.51;Enterococcus faecalis;2.5;
41a81171-2524-49f9-b060-f239f88c7981;( ++ );( A );Lactobacillus crispatus;2.17;Lactobacillus crispatus;1.81;
65620932-1cd6-44da-8b02-d349922b7e75;( ++ );( A );Staphylococcus xylosus;2.06;Staphylococcus xylosus;1.93;
6c865951-0fa6-4098-bc4a-b5f3f556f50f;( - );( C );not reliable identification;1.57;not reliable identification;1.5;
7c695500-6f99-4e31-a632-2b47d8c456a7;( ++ );( B );Streptococcus mitis;2.14;Streptococcus mitis;2.12;
84f27d89-1880-47d6-adf0-8cd7aaec4a30;( ++ );( A );Alcaligenes faecalis;2.06;Alcaligenes faecalis;2.05;
959658dc-e50e-415b-8d01-32ca6e1381e7;( ++ );( A );Staphylococcus xylosus;2.07;Staphylococcus xylosus;1.99;
986299b9-89c0-4bd0-bcf5-b7e05a64a986;( ++ );( A );Actinotignum schaalii;2.16;Actinotignum schaalii;2.05;
ab41c237-c723-4b5d-90bb-a4c986a5f7a9;( +++ );( A );MIX!Enterococcus faecalis;2.49;Enterococcus faecalis;2.42;
abd3dd6a-d52f-4502-9e95-294b62f1d7c4;( ++ );( A );Staphylococcus xylosus;2.01;Staphylococcus xylosus;1.96;
aceec83b-f915-45d3-b0a6-1f9826eb53f3;( +++ );( A );Streptococcus anginosus;2.4;Streptococcus anginosus;2.31;
b3e02beb-10af-4fe4-96d0-977b0bdc2213;( + );( B );Gardnerella vaginalis;1.84;not reliable identification;1.61;
b7b37c11-3f34-4ce8-818f-e3476a468e91;( +++ );( A );Enterococcus faecalis;2.47;Enterococcus faecalis;2.44;
c89b0032-fef3-44e2-bf16-f7fd4778a8b3;( ++ );( A );Lactobacillus jensenii;2.11;Lactobacillus jensenii;2.09;
fb6fd84f-f703-4915-8ba1-acbd680dcb4c;( ++ );( A );Alcaligenes faecalis;2.13;Alcaligenes faecalis;2.11;
07928a71-b1c6-4ff0-ba91-57e52efd9682;( +++ );( A );Streptococcus agalactiae;2.39;Streptococcus agalactiae;2.35;
12d0d913-8aaf-44d2-818a-32b7e7215ff8;( +++ );( A );Gardnerella vaginalis;2.49;Gardnerella vaginalis;2.4;
35dab944-3813-4176-84b1-2b77669c5efc;( +++ );( A );Staphylococcus aureus;2.4;Staphylococcus aureus;2.35;
363b0c0e-90bc-48db-9e80-ead652717fec;( +++ );( C );MIX!Gardnerella vaginalis;2.59;Gardnerella vaginalis;2.07;
3d343550-c763-4a59-b427-6711123b187f;( ++ );( A );Lactobacillus iners;2.29;not reliable identification;1.44;
470f3eee-1959-46a5-905c-3b7e2bdf9842;( +++ );( A );Staphylococcus aureus;2.48;Staphylococcus aureus;2.43;
51158784-3734-4194-ad50-4a209fb8754a;( +++ );( A );Gardnerella vaginalis;2.41;Gardnerella vaginalis;2.34;
62c0313f-9a1f-4767-8ffd-69f26fc88931;( ++ );( A );Candida albicans;2.05;Candida albicans;2.01;
7c4c7b06-bfa7-4a2a-a6c6-f742b8f3fb8b;( ++ );( A );Bifidobacterium breve;2.05;Bifidobacterium breve;2.02;
b132ede9-1b19-4af3-9e15-feca82366e2e;( +++ );( A );MIX!Gardnerella vaginalis;2.52;Gardnerella vaginalis;2.23;
b711630d-07ba-4317-b8ae-5127bd0d6ab4;( +++ );( B );Citrobacter freundii;2.35;Citrobacter freundii;2.33;
f923e06f-82ec-4b80-b350-948e024efa9c;( ++ );( A );Staphylococcus epidermidis;2.21;Staphylococcus epidermidis;2.05;
20cd9329-7a0b-483e-996c-1b03a88ea65c;( +++ );( A );Klebsiella variicola;2.57;Klebsiella variicola;2.45;
23eb3a20-f302-46fb-bbf6-bccc7148477c;( ++ );( A );Gardnerella vaginalis;2.09;Gardnerella vaginalis;2.01;
3fdd45eb-cc9e-46f6-9e96-73eae30cafd1;( ++ );( A );Bifidobacterium breve;2.03;Bifidobacterium breve;1.95;
7b64461a-e931-426f-810b-79edc5ad139a;( ++ );( A );Actinotignum schaalii;2.14;Actinotignum schaalii;2.11;
8ac925a0-e01b-4bc8-a956-f79be9c9b856;( + );( B );Lactobacillus crispatus;1.91;Lactobacillus crispatus;1.9;
b7f50748-c094-4b04-87ae-9a361ccdec61;( - );( C );not reliable identification;1.42;not reliable identification;1.32;
cf3c36f0-f72c-464c-b8a8-44098acff7b4;( +++ );( A );Klebsiella variicola;2.42;Klebsiella variicola;2.35;
d2ae59e8-b9a5-4dc7-b77c-9337da11e32b;( + );( B );Corynebacterium tuberculostearicum;1.71;not reliable identification;1.69;
d39ab039-1b6d-4ef4-a935-3143c53eb401;( +++ );( A );MIX!Klebsiella variicola;2.7;Klebsiella variicola;2.55;
f2465346-56b6-4d4a-b7f3-8277014683e3;( ++ );( A );Haemophilus influenzae;2.28;Haemophilus influenzae;2.26;
fdc22cad-b325-4489-90b0-77bf385c0511;( +++ );( A );Gardnerella vaginalis;2.45;Gardnerella vaginalis;2.4;
1522e244-4379-486b-aa1b-8c2913ef5e89;( ++ );( B );Achromobacter xylosoxidans;2.29;Achromobacter xylosoxidans;2.23;
0c617fa9-acc2-44c4-b48e-23fda225f662;( +++ );( B );MIX!Klebsiella pneumoniae;2.47;Klebsiella pneumoniae;2.28;
134e4204-92e6-49de-8084-02c8b2276e07;( ++ );( A );Lactobacillus iners;2.24;not reliable identification;1.39;
21c63f4b-cc02-475b-855a-3162b8c9ea48;( ++ );( A );Acinetobacter ursingii;2.26;Acinetobacter ursingii;2.22;
22cbc8b3-a962-4245-92bb-c59f88be9541;( +++ );( C );Enterobacter aerogenes;2.46;Enterobacter aerogenes;2.39;
521baae3-792a-440a-a918-15a7502285ed;( +++ );( A );Enterococcus faecalis;2.39;Enterococcus faecalis;2.28;
7fc82132-eb6b-4fde-a7e6-95efd3981856;( +++ );( A );Acinetobacter ursingii;2.3;Acinetobacter ursingii;2.26;
81f0b5a8-a8e0-486b-926b-42c918a4fc92;( +++ );( B );Klebsiella pneumoniae;2.39;Klebsiella pneumoniae;2.35;
9f35dbb8-a581-4901-9cc9-2353ed98f82b;( ++ );( B );Enterobacter cloacae;2.27;Enterobacter cloacae;2.1;
b57bef36-4b62-48ff-9377-84712db81d09;( +++ );( B );Klebsiella pneumoniae;2.47;Klebsiella pneumoniae;2.42;
c960b2b6-e1d6-464b-98d2-d59d7bac7a3d;( - );( C );no peaks found;< 0;no peaks found;< 0;
d4d532d6-d5d0-453b-bf09-e47eb4e2b1c3;( +++ );( A );MIX!Enterococcus faecalis;2.56;Enterococcus faecalis;2.51;
e3ffad9c-5a8a-45b8-b437-9048bae1292a;( ++ );( B );Citrobacter braakii;2.2;Citrobacter braakii;2.13;
2f9b79cd-3065-42e6-9e4a-a7f3f37e113f;( +++ );( B );Klebsiella pneumoniae;2.36;Klebsiella pneumoniae;2.34;
5b55f9b4-2f73-4f23-b094-4622bfc33844;( + );( B );Staphylococcus epidermidis;1.7;not reliable identification;1.69;
5ef0a5e3-6e78-4e66-9514-33cd7899cc07;( ++ );( A );Staphylococcus hominis;2.19;Staphylococcus hominis;2.1;
6a9d4744-70e5-4016-8fae-7e1a2b3267a4;( +++ );( A );Klebsiella variicola;2.4;Klebsiella variicola;2.39;
737b3036-1280-46c2-9457-887a04f263bb;( ++ );( A );Candida krusei;2.23;Candida krusei;1.98;
7c702492-9f82-412f-bae8-78c25af0330c;( ++ );( A );Micrococcus luteus;2.28;Micrococcus luteus;2.12;
845ad5bd-19bf-48c7-84b0-e2a0fad0c0a1;( - );( C );not reliable identification;1.64;not reliable identification;1.6;
937e93df-5b1e-4847-a408-02ba828b87f8;( ++ );( A );Candida krusei;2.18;Candida krusei;1.99;
9a2957db-7789-4515-abb7-9e885caf5c0e;( + );( B );Staphylococcus epidermidis;1.96;Staphylococcus epidermidis;1.86;
a7c15d0a-97a3-4156-af6a-d6470c24d8c0;( ++ );( A );Micrococcus luteus;2.21;Micrococcus luteus;2.09;
b7194fa6-9c5b-4eb7-915b-bf08b0ed5215;( +++ );( B );Klebsiella pneumoniae;2.35;Klebsiella pneumoniae;2.32;
ec8e062d-01b8-4d85-b2af-55db8584629b;( +++ );( B );Klebsiella variicola;2.44;Klebsiella variicola;2.44;
3d64ea73-549f-4ee4-9826-bfa4e9aecda1;( - );( C );not reliable identification;1.54;not reliable identification;1.52;
933f62fc-1a22-439f-ba33-3ac1ca14c4b9;( + );( B );Moraxella_sg_Moraxella osloensis;1.93;not reliable identification;1.62;
9b0ccc81-edad-46f3-9bd7-7ec35fd786ee;( - );( C );not reliable identification;1.3;not reliable identification;1.28;
ac9bd5c3-3ef0-4828-a355-ed497aed2e83;( + );( C );Moraxella_sg_Moraxella osloensis;1.89;Moraxella sp;1.7;
c3cd523b-ddcb-4395-ae11-cba9e1dcdf15;( +++ );( A );Escherichia coli;2.48;Escherichia coli;2.46;
c84b34e2-9d77-465f-a61a-d687c88992b4;( +++ );( B );Burkholderia cepacia_Group;2.35;Burkholderia stabilis;2.2;
e38e0dc1-7caf-4250-b694-a71211e7491c;( - );( C );not reliable identification;1.3;not reliable identification;1.3;
ea3e5dbe-7450-4314-9fc2-bfd024a30776;( +++ );( A );Hafnia alvei;2.41;Hafnia alvei;2.17;
28a9d493-7a21-440c-b1f8-8200415304e5;( ++ );( A );Staphylococcus haemolyticus;2.23;Staphylococcus haemolyticus;2.05;
f7755246-06c0-40f0-a0f8-e02fbc7aff7a;( - );( C );not reliable identification;1.39;not reliable identification;1.34;
2a6a5014-b390-484c-bf86-99500cacf2fa;( +++ );( C );MIX!Lactobacillus jensenii;2.49;Streptococcus constellatus;2.44;
6e16023e-0932-4c91-a87d-4eaa432dd020;( - );( C );not reliable identification;1.38;not reliable identification;1.34;
8a7e94fa-4f07-4ad8-bc4b-6cf7c208cbad;( - );( C );not reliable identification;1.39;not reliable identification;1.34;
b27fb813-97b3-4cad-980f-1faabe1f37f1;( - );( C );not reliable identification;1.6;not reliable identification;1.45;
cb1ea52e-4a1c-40dd-b7e4-c27c8fd174c1;( +++ );( A );Proteus mirabilis;2.44;Proteus mirabilis;2.34;
d989570f-d759-459b-b9fe-c4092822be39;( ++ );( A );Lactobacillus iners;2.11;not reliable identification;1.4;
007ae7d7-ca8e-4baf-943b-88d46d29d283;( ++ );( A );Lactobacillus iners;2.05;not reliable identification;1.29;
06f45f01-fdc1-4122-854e-0fcd8867d636;( +++ );( A );Enterococcus faecalis;2.34;Enterococcus faecalis;2.29;
0a21e439-d135-4a50-a74f-a9a1ddaff000;( ++ );( A );Escherichia coli;2.24;Escherichia coli;2.22;
2a526811-9dea-48e0-8706-c676afede2c0;( +++ );( C );Enterobacter aerogenes;2.48;Enterobacter aerogenes;2.43;
2c15d126-1536-40d3-9599-6dbe6cb705f1;( ++ );( A );Escherichia coli;2.26;Escherichia coli;2.24;
38826edc-34b0-4435-b9b9-94228f19b21d;( ++ );( A );Klebsiella pneumoniae;2.29;Klebsiella pneumoniae;2.27;
467592cd-806c-4776-885c-6126b8fa8a2a;( ++ );( B );Citrobacter freundii;2.28;Citrobacter freundii;2.24;
4d5189b0-6a8f-4a9c-848d-10082d2e1627;( ++ );( A );Escherichia coli;2.21;Escherichia coli;2.19;
5a8da4e2-34ec-4676-a0f3-8f41e2bbd1f6;( ++ );( A );Escherichia coli;2.26;Escherichia coli;2.18;
5d3350ad-cfdf-49a7-b953-2710bf95ba31;( +++ );( B );MIX!Klebsiella pneumoniae;2.6;Klebsiella pneumoniae;2.52;
705b02e8-eb06-47aa-821c-4fe3b9a6c96d;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.31;
7971e8d3-9332-4d37-b335-8c759fce84d5;( +++ );( A );Enterococcus faecalis;2.48;Enterococcus faecalis;2.46;
84ba8903-877a-4308-b38d-60c9eedf820c;( +++ );( A );Streptococcus anginosus;2.3;Streptococcus anginosus;2.23;
9c577bde-3914-4bda-8267-618ae63f0e9d;( ++ );( A );Escherichia coli;2.25;Escherichia coli;2.23;
beda30ed-506d-40c1-8d15-4bacf893dc3d;( ++ );( A );Escherichia coli;2.07;Escherichia coli;2.04;
c2108b52-b5d0-4472-9e8d-4a907bec7d21;( + );( B );Lactobacillus jensenii;1.98;not reliable identification;1.55;
cb4bb7fc-5a01-433a-824b-311504c7f184;( ++ );( A );Gardnerella vaginalis;2.14;Gardnerella vaginalis;2.13;
d10eb172-930c-4824-8dbb-3b7bc8472b18;( +++ );( A );Escherichia coli;2.42;Escherichia coli;2.34;
f072919f-c915-4b76-a35b-dd02a4b0205c;( +++ );( B );Klebsiella pneumoniae;2.32;Klebsiella pneumoniae;2.27;
01fc3c63-13ff-428f-b3c2-898e8ebf8211;( - );( C );not reliable identification;1.47;not reliable identification;1.4;
01fc3c63-13ff-428f-b3c2-898e8ebf8211;( - );( C );not reliable identification;1.3;not reliable identification;1.29;
0cd9f349-ef42-440e-8a4b-8c06a1be6dce;( - );( C );not reliable identification;1.64;not reliable identification;1.64;
0cd9f349-ef42-440e-8a4b-8c06a1be6dce;( - );( C );not reliable identification;1.68;not reliable identification;1.68;
13463496-090d-497c-bedb-5836c1f6b834;( +++ );( B );MIX!Burkholderia cepacia_Group;2.39;Burkholderia cepacia_Group;2.38;
13463496-090d-497c-bedb-5836c1f6b834;( +++ );( B );MIX!Burkholderia cepacia_Group;2.48;Burkholderia cepacia_Group;2.45;
4d238e4c-54d0-4715-8bbd-d5a511e5d37f;( - );( C );not reliable identification;1.37;not reliable identification;1.37;
4d238e4c-54d0-4715-8bbd-d5a511e5d37f;( - );( C );not reliable identification;1.44;not reliable identification;1.33;
6feceae6-bdde-4e05-9347-0956086ddfd4;( - );( C );not reliable identification;1.4;not reliable identification;1.33;
6feceae6-bdde-4e05-9347-0956086ddfd4;( - );( C );not reliable identification;1.29;not reliable identification;1.29;
74906f06-25ef-4731-89a4-a0f54dce4587;( +++ );( B );Burkholderia cepacia_Group;2.39;Burkholderia stabilis;2.21;
74906f06-25ef-4731-89a4-a0f54dce4587;( +++ );( B );Burkholderia cepacia_Group;2.37;Burkholderia stabilis;2.23;
78df6715-abe5-4f7b-ba7f-60c0a7bc837c;( ++ );( C );MIX!Sphingomonas aerolata;2.11;Sphingomonas aerolata;1.86;
78df6715-abe5-4f7b-ba7f-60c0a7bc837c;( + );( B );Sphingomonas aerolata;1.94;not reliable identification;1.48;
82d90471-bfd9-4285-a50b-1bb969aa1d68;( - );( C );not reliable identification;1.46;not reliable identification;1.34;
82d90471-bfd9-4285-a50b-1bb969aa1d68;( - );( C );not reliable identification;1.5;not reliable identification;1.33;
846e89d4-6b30-4cd7-943a-ff23fefff8e8;( - );( C );not reliable identification;1.29;not reliable identification;1.26;
846e89d4-6b30-4cd7-943a-ff23fefff8e8;( - );( C );not reliable identification;1.34;not reliable identification;1.29;
88d5382e-2e06-40a6-96bb-98baa9905d75;( - );( C );not reliable identification;1.32;not reliable identification;1.31;
88d5382e-2e06-40a6-96bb-98baa9905d75;( - );( C );not reliable identification;1.32;not reliable identification;1.29;
9a7be104-e791-46a4-8d5e-ccf787adcca9;( - );( C );not reliable identification;1.45;not reliable identification;1.36;
9a7be104-e791-46a4-8d5e-ccf787adcca9;( - );( C );not reliable identification;1.39;not reliable identification;1.28;
b5609281-1cd5-40b6-bccc-34c76cfada7a;( ++ );( B );Burkholderia cepacia_Group;2.26;Burkholderia pyrrocinia;2.12;
b5609281-1cd5-40b6-bccc-34c76cfada7a;( ++ );( B );Burkholderia cepacia_Group;2.26;Burkholderia stabilis;2.17;
bcca4f3f-2b47-4b80-bdc7-39ab9663710b;( - );( C );not reliable identification;1.5;not reliable identification;1.4;
bcca4f3f-2b47-4b80-bdc7-39ab9663710b;( - );( C );not reliable identification;1.36;not reliable identification;1.36;
d6e06481-06d9-4a9a-aac0-65617f74d7ea;( - );( C );not reliable identification;1.32;not reliable identification;1.32;
d6e06481-06d9-4a9a-aac0-65617f74d7ea;( - );( C );not reliable identification;1.41;not reliable identification;1.36;
f5148eed-6a86-4230-8598-d9f06d5e1acb;( - );( C );not reliable identification;1.35;not reliable identification;1.29;
f5148eed-6a86-4230-8598-d9f06d5e1acb;( - );( C );not reliable identification;1.35;not reliable identification;1.27;
06c4ab97-7c9a-450d-a18f-d1ef7aebfc14;( ++ );( A );Burkholderia multivorans;2.23;Burkholderia multivorans;2.08;
0f3924ad-fd89-446f-8a7b-40917f3b1299;( ++ );( A );Burkholderia cepacia;2.13;Burkholderia cepacia;2.05;
11d64575-0781-46b0-9644-fc6655a31431;( +++ );( B );Burkholderia cepacia_Group;2.39;Burkholderia stabilis;2.23;
120afea9-ffa5-48c1-8d34-7810d53fc23e;( +++ );( B );Burkholderia cepacia_Group;2.38;Burkholderia stabilis;2.31;
3c380950-e3dc-474f-a41a-09db776c2fee;( +++ );( B );Burkholderia cepacia_Group;2.52;Burkholderia stabilis;2.38;
4cf45f9d-971f-4463-9163-bfee4890f3a3;( +++ );( B );Burkholderia cepacia_Group;2.37;Burkholderia stabilis;2.28;
4e86c5ca-342a-4fef-b41d-2037f91e97be;( ++ );( B );Burkholderia cepacia_Group;2.29;Burkholderia stabilis;2.2;
63709c3c-22b4-4d2a-bbe1-bc510b951be8;( +++ );( B );Burkholderia cepacia_Group;2.37;Burkholderia stabilis;2.35;
67bdb986-3ed3-4002-8ff3-861a57ca9f4e;( +++ );( B );Burkholderia cepacia_Group;2.33;Burkholderia stabilis;2.11;
7fba4288-4cc8-48c5-b3f6-13d48f47394e;( +++ );( B );Burkholderia cepacia_Group;2.45;Burkholderia stabilis;2.28;
c9d8c345-aaa3-4628-8f22-f156d661f3f5;( +++ );( B );Burkholderia cepacia_Group;2.41;Burkholderia stabilis;2.21;
fc758c6d-ed74-4ebd-8009-5cddf334aef2;( +++ );( B );Burkholderia cepacia_Group;2.4;Burkholderia stabilis;2.35;
4c336c0b-8f62-458e-879f-fdb063b3b9ce;( + );( B );Corynebacterium accolens;1.98;Corynebacterium accolens;1.96;
977df615-7518-4446-a01e-8651e1a2bf95;( ++ );( A );Streptococcus oralis;2.05;Streptococcus oralis;1.93;
c9f770cf-baa6-4013-b9f1-5612fe7f3caa;( + );( B );Moraxella_sg_Moraxella osloensis;1.96;Moraxella_sg_Moraxella osloensis;1.93;
e67922f1-910c-421a-872c-9a2d3126ebf8;( - );( C );not reliable identification;1.65;not reliable identification;1.62;
936d9bb6-1370-4fac-b036-90f84b2a3f3f;( ++ );( A );Corynebacterium tuberculostearicum;2.07;not reliable identification;1.67;
3d6a38b6-3080-4ae8-bfe9-4686dc6d13c9;( - );( C );not reliable identification;1.52;not reliable identification;1.45;
50c35f67-7942-4d0f-87a3-ada756c9a487;( + );( B );Gardnerella vaginalis;1.89;Gardnerella sp;1.76;
445d984f-4809-4976-beee-cb0102273c03;( +++ );( A );Streptococcus agalactiae;2.38;Streptococcus agalactiae;2.29;
7b39ed52-ceb9-414f-8cff-78e8a3da05d6;( +++ );( A );Klebsiella variicola;2.36;Klebsiella variicola;2.33;
a0e9f531-372f-43e0-81ea-a443d1862794;( ++ );( A );Staphylococcus aureus;2.25;Staphylococcus aureus;2.23;
c7936c17-56fd-4391-907f-c96e2ebbe8a5;( ++ );( A );Staphylococcus epidermidis;2.13;Staphylococcus epidermidis;2.09;
084f825b-cbc6-4949-9edd-54dba93921f6;( +++ );( A );Rothia dentocariosa;2.43;Rothia dentocariosa;2.41;
0c9f95d0-d7d7-435d-99fb-7c5e96a236f6;( +++ );( A );MIX!Enterococcus faecalis;2.61;Enterococcus faecalis;2.48;
11bbd182-97c4-42a5-91ad-a8ed8b493265;( ++ );( A );Aerococcus urinae;2.12;Aerococcus urinae;2.12;
1b39658a-ed9e-488a-802a-8bfabf4e7e48;( ++ );( A );Staphylococcus lugdunensis;2.14;Staphylococcus lugdunensis;2.14;
2a46d2ab-bec2-4050-9c4f-e3dbebe88aee;( ++ );( A );Streptococcus anginosus;2.11;Streptococcus anginosus;2.02;
48801541-f6de-4bad-9831-f0e16838132d;( +++ );( C );MIX!Pseudomonas aeruginosa;2.62;Pseudomonas aeruginosa;2.61;
541becae-b7d4-4ad0-abb2-22cef0988281;( ++ );( A );Staphylococcus saprophyticus;2.18;Staphylococcus saprophyticus;2.1;
5fac03a1-4155-492d-9b32-96add99b6ef9;( +++ );( A );Haemophilus parainfluenzae;2.35;Haemophilus parainfluenzae;2.33;
6e328625-ae3c-43ef-a320-aa1cd602fdde;( ++ );( A );Staphylococcus xylosus;2.02;Staphylococcus xylosus;1.98;
70a71dad-c7cd-4cb5-bcb4-1e7be0a671d7;( ++ );( B );Streptococcus oralis;2.24;Streptococcus mitis;2.23;
7270a0a4-9582-44ee-bd2e-c7fdae49706e;( ++ );( A );Candida tropicalis;2.1;Candida tropicalis;2.08;
76c0f8e6-3fc2-4896-bcf3-104c03efaf9d;( +++ );( A );Enterococcus faecalis;2.49;Enterococcus faecalis;2.45;
770389fb-eed7-4b13-88b3-dd509b4181c2;( +++ );( B );Lactobacillus gasseri;2.41;Lactobacillus gasseri;2.39;
78c6b6bb-119a-432b-bbd0-93e181fb293a;( ++ );( A );Staphylococcus epidermidis;2.07;Staphylococcus epidermidis;1.97;
7ef6d59f-b7c5-40a5-8fb4-4b7b34d441c7;( ++ );( A );Staphylococcus epidermidis;2.1;Staphylococcus epidermidis;2.05;
8dd2237d-8408-4431-9b5e-bfbe7c96198c;( +++ );( B );Klebsiella pneumoniae;2.3;Klebsiella pneumoniae;2.27;
a4f50594-acdb-4d3c-a794-6c94a5b96f34;( + );( B );Streptococcus anginosus;1.93;Streptococcus anginosus;1.92;
b41c407d-cc97-4d01-a74d-c8cb5558b985;( ++ );( A );Staphylococcus epidermidis;2.09;Staphylococcus epidermidis;1.96;
b7106b2d-c96f-47e4-a017-b7fc45fac2fd;( ++ );( A );Staphylococcus hominis;2.22;Staphylococcus hominis;2.15;
b8faac3e-df4d-4536-b0fc-04b0d6c21ace;( +++ );( B );Lactobacillus johnsonii;2.48;Lactobacillus johnsonii;2.36;
baaaaf9c-2b2e-4a1a-92fc-527fc035798b;( ++ );( A );Aggregatibacter aphrophilus;2.11;Aggregatibacter aphrophilus;2.04;
e14adf2e-f526-424d-a6f4-dd2d0466f8a0;( +++ );( B );Klebsiella pneumoniae;2.46;Klebsiella pneumoniae;2.43;
e771e2af-7fd2-4f6d-a961-935ee79bd058;( +++ );( C );MIX!Pseudomonas aeruginosa;2.69;Pseudomonas aeruginosa;2.69;
fcca7165-9360-40bc-80fe-59f80170e11c;( +++ );( B );Klebsiella pneumoniae;2.44;Klebsiella pneumoniae;2.39;
fe255b9f-de6a-458a-aa3f-6e6899ade567;( +++ );( A );Gardnerella vaginalis;2.51;Gardnerella vaginalis;2.45;
111e2a0b-4200-4357-ac86-1d25d3d6bc17;( ++ );( B );Citrobacter freundii;2.24;Citrobacter freundii;2.2;
66b6a96e-c16b-4635-9829-6eb7447f6ec7;( ++ );( A );Proteus mirabilis;2.24;Proteus mirabilis;2.23;
83009ed0-2db0-4409-b250-ca223485ca57;( +++ );( A );Campylobacter jejuni;2.33;Campylobacter jejuni;2.26;
bf8f3347-4232-4c32-a96c-bf9db02f1450;( ++ );( B );Salmonella spp;2.12;Salmonella anatum;2.11;
