12f852d2-17b9-4133-bbd3-47be6e6adf9c;( - );( C );no peaks found;<0;no peaks found;<0;
f997ec6d-097d-4750-9cc3-f1f49bfd0c58;( ++ );( A );Staphylococcus sp[1];2.1;Staphylococcus sp[1];2.09;
1f9eb2e0-e1ac-4acc-81f9-60f574966f36;( +++ );( C );MIX!Staphylococcus haemolyticus;2.62;Enterococcus faecalis;2.59;
371431a3-c377-4d1f-86a5-6dfa551de176;( ++ );( A );Candida famata;2.19;Candida famata;1.79;
3fd9e8d3-c154-4db8-9994-2bf3143e2ae7;( ++ );( A );Staphylococcus epidermidis;2.13;Staphylococcus epidermidis;2.1;
42aaf957-47de-4536-b02e-274a90370735;( +++ );( C );Enterobacter aerogenes;2.5;Enterobacter aerogenes;2.42;
4c8700ba-44e5-4a07-b959-07b58016596d;( +++ );( A );Escherichia coli;2.3;Escherichia coli;2.3;
5329bac7-37a1-4df2-9134-86e39c79e9f7;( +++ );( A );Chryseobacterium gleum;2.39;Chryseobacterium indologenes;1.76;
53b1cec2-8d0a-4e69-9d8a-c406bd7b25f6;( +++ );( A );Enterococcus faecalis;2.37;Enterococcus faecalis;2.31;
61b108a9-f44d-4a5e-84c4-1dc37545ecb4;( ++ );( A );Bacillus cereus;2.28;Bacillus cereus;2.2;
8c426756-fec5-474d-9b77-696781d54854;( ++ );( A );Candida guilliermondii;2.19;Candida guilliermondii;2.16;
8ec0aac9-b75e-4883-9d01-199b4aae3bc0;( +++ );( A );Pseudomonas aeruginosa;2.38;Pseudomonas aeruginosa;2.26;
928923e7-8fc7-4efd-8d6f-70349720cb9d;( +++ );( B );Achromobacter xylosoxidans;2.34;Achromobacter xylosoxidans;2.29;
9f0c4916-11ff-44f8-b4a2-3da3b87384dc;( ++ );( A );Staphylococcus saprophyticus;2.15;Staphylococcus saprophyticus;2.02;
a9837ce7-ed5d-46fd-9c46-15252e9766d1;( +++ );( C );MIX!Staphylococcus haemolyticus;2.57;Enterococcus faecalis;2.49;
ab69fe17-1421-4243-82c4-ebee49dcd352;( ++ );( B );Streptococcus pyogenes;2.27;Streptococcus pyogenes;2.27;
cd7eb1a2-9a05-4f64-bf5e-8dd8fceff7f7;( +++ );( A );Enterococcus faecalis;2.4;Enterococcus faecalis;2.38;
e971de26-1f30-4034-82ca-03a482edf599;( +++ );( B );Klebsiella pneumoniae;2.35;Klebsiella pneumoniae;2.31;
eae7b2fb-cbf8-4803-88a2-f01dd49f1a82;( ++ );( A );Staphylococcus epidermidis;2.05;Staphylococcus epidermidis;1.94;
f77b00c3-ac73-4e9d-b506-ba1d431834dc;( ++ );( A );Streptococcus agalactiae;2.24;Streptococcus agalactiae;2.19;
033abd23-0355-4d30-8863-4e0b175a218b;( - );( C );not reliable identification;1.53;not reliable identification;1.46;
0a473ba4-286c-48cd-8702-1cc1d3e4e49d;( +++ );( B );MIX!Pseudomonas monteilii;2.46;Pseudomonas monteilii;2.24;
1305964a-b38d-4d5b-9cae-d1194b9c2a37;( +++ );( C );Klebsiella oxytoca;2.41;Klebsiella oxytoca;2.39;
3886bfcf-6bf7-4734-bae8-64b7a6e0076b;( +++ );( A );Proteus mirabilis;2.52;Proteus mirabilis;2.43;
4ddc90d0-0de9-4dec-87ef-47381a4b1932;( ++ );( A );Staphylococcus epidermidis;2.18;Staphylococcus epidermidis;2.15;
51507550-b6a0-4869-b35f-4a98a8be99de;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.43;
5230a19a-3cba-4e39-96a3-12201c950e77;( ++ );( A );Bifidobacterium breve;2.23;Bifidobacterium breve;2.19;
59043fd9-6848-4989-b982-62c6d4feb767;( ++ );( A );Staphylococcus saprophyticus;2.14;Staphylococcus saprophyticus;1.95;
63ead871-2b77-436e-8c91-ae28bf3f7f01;( +++ );( A );Enterococcus faecalis;2.37;Enterococcus faecalis;2.34;
71b8555f-99f0-4270-be12-2c55df2d8189;( +++ );( A );Pseudomonas aeruginosa;2.48;Pseudomonas aeruginosa;2.45;
822c36ee-03a1-4d96-99b4-2bea2506b627;( +++ );( B );Klebsiella pneumoniae;2.43;Klebsiella pneumoniae;2.41;
84f93424-30bc-4c00-89c0-8fcc200aae1f;( ++ );( A );Candida albicans;2.1;Candida albicans;2.1;
8549c872-7505-47c5-8307-4951aca0042c;( +++ );( A );Staphylococcus aureus;2.49;Staphylococcus aureus;2.47;
856abdea-d827-4202-94e0-a6626987f4a5;( ++ );( A );Candida glabrata;2.05;Candida glabrata;2.01;
9659c1cc-e464-450c-bbff-4a3b821c7762;( ++ );( A );Candida glabrata;2.1;Candida glabrata;2.04;
a581e9d8-a1ce-483e-b48d-9d840b3ba98d;( ++ );( A );Pseudomonas monteilii;2.15;Pseudomonas putida;1.74;
ad51eebb-e98d-4fad-b0d3-0124fdb6ead1;( ++ );( A );Pseudomonas aeruginosa;2.28;Pseudomonas aeruginosa;2.26;
b883c01f-57f6-4b5e-afff-1043a7f41b03;( ++ );( A );Staphylococcus capitis;2.27;Staphylococcus capitis;2.19;
b8a53825-0e03-4b44-a554-cfa07967d5a1;( ++ );( A );Stenotrophomonas maltophilia;2.05;Stenotrophomonas maltophilia;2.04;
d9767b1f-2f29-4a5e-a4c1-510e92e36ba5;( +++ );( A );Proteus mirabilis;2.46;Proteus mirabilis;2.39;
e3010f13-f50b-4c6d-af4a-622c73ce318f;( ++ );( A );Candida glabrata;2.15;Candida glabrata;2.01;
fa8a4e8e-2b76-447c-ad48-cd4be33f73f1;( ++ );( A );Saccharomyces cerevisiae;2.07;Saccharomyces cerevisiae;1.91;
fde63652-1e5c-4846-b3b7-57ba96497a35;( +++ );( B );Serratia marcescens;2.32;Serratia marcescens;2.27;
0267986c-25db-470a-b31b-95f58d91b491;( ++ );( A );Streptococcus agalactiae;2.27;Streptococcus agalactiae;2.25;
04242cbb-ce5e-46fd-a1dd-2f652caa3255;( ++ );( A );Bifidobacterium breve;2.02;Bifidobacterium breve;1.99;
0ce15146-ce9d-4774-bcdd-44c68d812693;( +++ );( A );Staphylococcus haemolyticus;2.34;Staphylococcus haemolyticus;2.02;
0dc8495c-1057-469f-8ef8-4fa62d13181c;( + );( B );Candida tropicalis;1.98;Candida tropicalis;1.7;
2baf0d66-784b-40a4-b387-a353cfa56ae8;( +++ );( A );Enterococcus faecalis;2.3;Enterococcus faecalis;2.25;
32149325-15d1-4c2b-854d-c94ca23c5e6e;( +++ );( A );Gardnerella vaginalis;2.3;Gardnerella vaginalis;2.22;
326d101d-ec9c-408a-aa15-721ea020d93a;( +++ );( A );MIX!Bifidobacterium breve;2.3;Bifidobacterium breve;2.14;
4161c7d1-fdfa-4aa1-84e5-8cb5a23f9163;( ++ );( A );Enterococcus faecalis;2.2;Enterococcus faecalis;2.2;
4712dbe6-3cdf-4fc9-bb48-f19878d48308;( +++ );( A );Streptococcus agalactiae;2.38;Streptococcus agalactiae;2.32;
5a2d2456-04a9-4014-b718-e276e741bdf5;( + );( B );Neisseria oralis;1.99;Neisseria oralis;1.97;
5bafd5ae-55a3-4d06-84a4-6f8f2b05cf61;( +++ );( A );Staphylococcus aureus;2.39;Staphylococcus aureus;2.34;
5baff2f5-c3b9-4455-b3ff-db08a0dded1d;( +++ );( B );Streptococcus dysgalactiae;2.37;Streptococcus dysgalactiae;2.29;
6af807e5-9730-4e13-bb8a-81f13478931e;( + );( B );Actinotignum schaalii;1.87;Actinotignum schaalii;1.85;
7e5b8a90-669d-4193-9ea8-ce8ddf49fb3a;( +++ );( A );Staphylococcus aureus;2.51;Staphylococcus aureus;2.44;
837af501-ab6e-45e4-a840-35e75744d897;( + );( B );Candida tropicalis;1.99;Candida tropicalis;1.89;
84eb964c-fc5a-410e-813c-945c46d4ac93;( +++ );( A );Enterococcus faecalis;2.39;Enterococcus faecalis;2.38;
8b1eef01-4a45-441e-b05d-e4861ef6a45d;( ++ );( A );Haemophilus parainfluenzae;2.2;Haemophilus parainfluenzae;2.17;
8b80c226-548d-4b65-9c52-39531df960a6;( +++ );( A );Streptococcus pyogenes;2.4;Streptococcus pyogenes;2.25;
9bf89c9e-1140-4e1b-9ae2-7e7a71af100b;( ++ );( A );MIX!Bifidobacterium breve;2.28;Bifidobacterium breve;2.28;
ac698162-387e-4e18-87ab-24f58d382552;( +++ );( A );Streptococcus agalactiae;2.39;Streptococcus agalactiae;2.36;
b5f0fe96-27f2-4de7-b429-3adfc1716995;( +++ );( B );MIX!Haemophilus haemolyticus;2.3;Haemophilus haemolyticus;2.08;
d440349c-3ec0-4542-add7-bc4267cb1b8e;( +++ );( A );Staphylococcus haemolyticus;2.39;Staphylococcus haemolyticus;2.11;
d492965b-6177-402d-8d36-3bd4e43b773e;( ++ );( A );Enterococcus faecalis;2.29;Enterococcus faecalis;2.27;
e1a9a7b6-9e2a-47ee-b550-71984c871f21;( +++ );( A );Gardnerella vaginalis;2.42;Gardnerella vaginalis;2.41;
e1d7a746-f418-43a7-a81b-9d38621864f4;( ++ );( A );Lactobacillus iners;2.26;not reliable identification;1.38;
e751da4b-5f9f-48e2-86c1-7c51aecbfd99;( +++ );( A );Gardnerella vaginalis;2.43;Gardnerella vaginalis;2.43;
ee2ff08c-7f55-452d-a0be-325949818e83;( +++ );( A );Gardnerella vaginalis;2.56;Gardnerella vaginalis;2.55;
ef9693c2-e59a-4944-a5dc-c4305aa55b7f;( ++ );( A );Gardnerella vaginalis;2.17;Gardnerella vaginalis;2.16;
f1e58299-a75c-40b2-9840-c88f585df4f0;( +++ );( A );MIX!Streptococcus agalactiae;2.7;Streptococcus agalactiae;2.51;
f5657570-8bf8-41e2-9316-069fdf952046;( +++ );( A );Enterococcus faecalis;2.46;Enterococcus faecalis;2.42;
fbd9e630-7117-4b18-b2b4-3ee43c8007d2;( ++ );( A );Actinomyces neuii;2.18;Actinomyces neuii;2.05;
fe4d5d9b-c62e-486c-af08-3740ff82d0d9;( ++ );( B );Haemophilus influenzae;2.11;Haemophilus influenzae;2.04;
038ee3a5-fd8f-4307-aa96-91698826ea35;( ++ );( A );Enterococcus faecalis;2.29;Enterococcus faecalis;2.21;
0517e78c-53d9-4961-a34f-2bd1c447d02d;( +++ );( A );Gardnerella vaginalis;2.57;Gardnerella vaginalis;2.51;
0c567b94-6c17-4b2d-ad1a-c02c0a65214f;( ++ );( A );Lactobacillus jensenii;2.18;Lactobacillus jensenii;1.97;
1b471e18-d4f8-47dc-9077-47e193d01b80;( ++ );( A );Escherichia coli;2.28;Escherichia coli;2.24;
1fad4f1a-d16e-4ac2-862b-504a89620700;( ++ );( A );Streptococcus oralis;2.01;Streptococcus oralis;1.98;
23ff4626-52e7-4706-aab3-3dcc3e20f711;( +++ );( A );Pseudomonas aeruginosa;2.44;Pseudomonas aeruginosa;2.41;
2923cd08-bc86-4e33-be1e-cbf14b84f0ac;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.36;
2a64a7ac-7be4-4374-b188-3c91ef188b95;( +++ );( A );Enterococcus faecalis;2.39;Enterococcus faecalis;2.31;
2ea45333-39b7-4a3b-b12e-46ce6bdedd1a;( ++ );( A );Pseudomonas aeruginosa;2.2;Pseudomonas aeruginosa;2.2;
36447ba5-15c6-41c1-96cb-ecf22566adec;( ++ );( A );Lactobacillus crispatus;2.15;Lactobacillus crispatus;1.85;
3dae2c13-aa55-4fc7-8e41-3c42475c2b7f;( +++ );( A );Pseudomonas aeruginosa;2.38;Pseudomonas aeruginosa;2.36;
43ea2e37-e0b3-4f33-a6e2-f9990c9cec9a;( +++ );( A );Klebsiella variicola;2.45;Klebsiella variicola;2.44;
56dd450c-5901-40c9-899d-0cf095857ac2;( ++ );( A );Escherichia coli;2.27;Escherichia coli;2.25;
590b6e88-0f7e-48e9-89e3-0d3336b3ae94;( +++ );( A );Enterococcus faecalis;2.32;Enterococcus faecalis;2.31;
6765e77b-9a1f-467d-abfa-53be1595b41f;( ++ );( A );Lactobacillus jensenii;2.09;Lactobacillus jensenii;1.98;
6bab1477-adff-4be7-9a9f-b861127ec1f0;( +++ );( B );Enterobacter cloacae;2.46;Enterobacter cloacae;2.32;
769e78ae-6613-4e2e-92e8-7407990be6dc;( ++ );( A );Lactobacillus jensenii;2.2;Lactobacillus jensenii;2;
7c8c2d6c-6347-420a-b10f-b056843eb1b6;( ++ );( A );Streptococcus anginosus;2.27;Streptococcus anginosus;2.23;
7d071459-3183-4275-be6d-0ba75a4a5d9b;( ++ );( A );Staphylococcus lugdunensis;2.26;Staphylococcus lugdunensis;2.13;
801a0a43-657d-4277-b92a-8a18836e430d;( +++ );( A );Proteus mirabilis;2.43;Proteus mirabilis;2.28;
8377f5da-22a5-41df-b336-ecc102b41a0c;( +++ );( A );Enterococcus faecium;2.56;Enterococcus faecium;2.38;
8bc9e27a-07b8-4b2c-a142-2ec7ed0625cb;( +++ );( A );Streptococcus anginosus;2.41;Streptococcus anginosus;2.34;
99b41963-630a-434b-b980-0b8897f3d6c6;( + );( B );Actinomyces turicensis;1.95;Actinomyces turicensis;1.87;
99e28619-1233-49fa-9bc6-b41fa1995e09;( ++ );( A );Staphylococcus epidermidis;2.09;Staphylococcus epidermidis;1.9;
b6e9a18e-0c33-4bb7-96dc-c577c4a12737;( +++ );( A );Proteus mirabilis;2.35;Proteus mirabilis;2.26;
b7f7e9ef-e1ec-4f6d-bdb7-2bb7f7fa26cc;( ++ );( B );Streptococcus mitis;2.27;Streptococcus mitis;2.26;
cbd5f096-76d4-4943-aa9f-c1d5df308dce;( +++ );( A );Proteus mirabilis;2.47;Proteus mirabilis;2.32;
d29c75bb-8648-409a-b4c5-e79f6a894a57;( - );( C );no peaks found;<0;no peaks found;<0;
d5723835-1ba9-49e6-9b4e-c3272fddd767;( ++ );( A );Streptococcus anginosus;2.17;Streptococcus anginosus;2.05;
e992eb6c-d33d-4ed8-b8a0-2689ee56cd2b;( +++ );( B );Lactobacillus gasseri;2.43;Lactobacillus gasseri;2.42;
f7113f3a-d90a-4a22-97ab-c0d4b79dfff3;( ++ );( A );Corynebacterium glucuronolyticum;2.02;Corynebacterium glucuronolyticum;2.01;
fffa8722-f4cf-4ab4-ab69-d2bbb53fb588;( +++ );( A );Proteus mirabilis;2.53;Proteus mirabilis;2.34;
030f555d-2900-4b5e-894b-2b217ad97dea;( +++ );( A );Pseudomonas aeruginosa;2.33;Pseudomonas aeruginosa;2.33;
07f888c1-b2a5-4861-9ad5-1d6bc7970088;( +++ );( A );Enterococcus faecium;2.44;Enterococcus faecium;2.23;
081ab228-5846-47f5-86d3-9a8a4f317f0f;( - );( C );no peaks found;<0;no peaks found;<0;
1d6f763e-d713-4d3e-aefb-6f4aa2de131e;( ++ );( B );Streptococcus salivarius;2.08;Streptococcus salivarius;2.05;
1db75819-46a0-4731-82cd-2ac1f2a250fb;( ++ );( A );Streptococcus constellatus;2.17;Streptococcus constellatus;2.17;
20261142-fa39-467a-8282-c880a3a6af6f;( ++ );( A );Staphylococcus aureus;2.25;Staphylococcus aureus;2.22;
250ff670-b868-426e-a1e2-3b6d5264b86c;( ++ );( A );Pseudomonas aeruginosa;2.26;Pseudomonas aeruginosa;2.26;
2e47b602-497f-4bd2-8191-678ab0bddda0;( +++ );( A );Enterococcus faecium;2.54;Enterococcus faecium;2.43;
3dcf560e-bc68-458a-bef3-653177bf52d3;( ++ );( A );Streptococcus constellatus;2.25;Streptococcus constellatus;2.15;
3fec6fe5-9a59-47ab-b973-d2914229dd72;( +++ );( A );Staphylococcus aureus;2.52;Staphylococcus aureus;2.52;
46b0f065-e034-481d-8e9a-9a7a5f83fa9c;( +++ );( A );Pseudomonas aeruginosa;2.38;Pseudomonas aeruginosa;2.31;
4898905e-d958-4784-989c-a5b4723a08da;( ++ );( A );Pseudomonas aeruginosa;2.22;Pseudomonas aeruginosa;2.14;
4aff5a33-4861-4412-ad81-3747f38b0a71;( +++ );( A );Staphylococcus aureus;2.39;Staphylococcus aureus;2.33;
56a62185-4161-4be7-a63a-311be45e3226;( +++ );( A );Pseudomonas aeruginosa;2.4;Pseudomonas aeruginosa;2.38;
61ebe53e-d49d-48c2-9837-28f6c091a390;( ++ );( A );Staphylococcus epidermidis;2.24;Staphylococcus epidermidis;2.19;
65eb91e7-3d2d-4696-a91b-0a347e5e0669;( ++ );( B );Achromobacter xylosoxidans;2.23;Achromobacter xylosoxidans;2.05;
73247228-1bcb-41b5-933e-6bcdcf21bfc7;( - );( C );not reliable identification;1.12;not reliable identification;1.08;
80d720be-63f2-4c77-b512-189317739224;( +++ );( A );Staphylococcus aureus;2.42;Staphylococcus aureus;2.27;
8c8ef6de-930d-4a20-aff1-0c74a045f104;( ++ );( A );Staphylococcus epidermidis;2.17;Staphylococcus epidermidis;2.06;
b2f75df1-8d78-4d71-80ea-fbc472ec0a7d;( ++ );( A );Streptococcus agalactiae;2.28;Streptococcus agalactiae;2.22;
bf4c467a-8e90-4773-8242-db84d66c83df;( ++ );( A );Streptococcus dysgalactiae;2.18;Streptococcus dysgalactiae;2.14;
c35ca6e2-831e-4d23-80c1-cafb43ba6ca2;( ++ );( A );Streptococcus constellatus;2.13;Streptococcus constellatus;2.03;
ca527bda-1fb4-4a30-8a6b-ef347654e8da;( - );( C );no peaks found;<0;no peaks found;<0;
dc6dd579-e7ca-4b72-b601-e53b00b7e002;( +++ );( A );MIX!Neisseria macacae;2.36;Neisseria macacae;2.35;
e6866318-a0a6-4c51-9988-acd39242ba9f;( +++ );( A );Staphylococcus aureus;2.33;Staphylococcus aureus;2.16;
f67787a4-e4af-4c55-8623-4b0e2d29380c;( +++ );( A );Staphylococcus aureus;2.34;Staphylococcus aureus;2.32;
f7e3e9c4-7275-4bc4-ac52-edc7e2def0d3;( +++ );( A );Haemophilus influenzae;2.54;Haemophilus influenzae;2.5;
525c85a3-d3ac-4176-a459-745ed70bbeaf;( - );( C );not reliable identification;1.49;not reliable identification;1.41;
a47fc00f-7f17-4ad8-b829-bc5527f27ac8;( - );( C );not reliable identification;1.49;not reliable identification;1.26;
02708c42-f118-4320-bb0d-df760e33a6d6;( +++ );( A );Escherichia coli;2.35;Escherichia coli;2.31;
0da9b449-ce5d-478a-9e10-907408176fae;( + );( B );Candida glabrata;1.8;Candida glabrata;1.79;
180f998f-a6cf-4f7b-bc3b-957f82ae23c1;( +++ );( A );Enterococcus faecalis;2.5;Enterococcus faecalis;2.42;
1d6b979e-6649-4971-856c-3a85c292a2b2;( ++ );( A );Candida glabrata;2.25;Candida glabrata;2.04;
23501447-d7bc-43da-946c-610b04008b0a;( +++ );( A );Enterococcus faecalis;2.48;Enterococcus faecalis;2.45;
28a96840-777b-4022-91cb-b6f071e6d56c;( +++ );( A );Lactobacillus rhamnosus;2.36;Lactobacillus rhamnosus;2.29;
2c80d1a5-8705-4df5-a24b-d868737feeed;( +++ );( A );Pseudomonas aeruginosa;2.42;Pseudomonas aeruginosa;2.37;
3168d1b0-5e98-41cb-9c6e-61d79621acd2;( +++ );( A );Staphylococcus aureus;2.31;Staphylococcus aureus;2.26;
3791d5cf-9df2-4b46-acf8-c89748df7d38;( +++ );( A );Staphylococcus aureus;2.32;Staphylococcus aureus;2.3;
468a330d-0562-4150-a10d-b28746d47668;( ++ );( A );Streptococcus constellatus;2.15;Streptococcus constellatus;1.98;
4cd3c94f-48ad-40cd-924c-4b3a8aaffa4f;( ++ );( A );Streptococcus agalactiae;2.11;Streptococcus agalactiae;2.03;
4da5d706-0ea7-4285-8451-305dae3d1e1e;( +++ );( B );Lactobacillus gasseri;2.43;Lactobacillus gasseri;2.35;
5c886588-d456-422d-a7d1-b6ac542053c0;( +++ );( B );Klebsiella pneumoniae;2.52;Klebsiella pneumoniae;2.46;
63a3c092-e130-4157-bd97-fbb711775191;( +++ );( A );Proteus mirabilis;2.49;Proteus mirabilis;2.47;
692f4f5f-3ef0-4b22-b4f6-96447e4b2c07;( +++ );( A );Escherichia coli;2.49;Escherichia coli;2.41;
936b0293-9fd4-43b7-841d-442c724227dc;( +++ );( C );Enterobacter aerogenes;2.38;Enterobacter aerogenes;2.3;
96294b81-1b57-4180-b3b7-92a61740adbd;( ++ );( A );Actinomyces odontolyticus;2.07;Actinomyces odontolyticus;2.06;
9be252f0-6ec7-493e-a343-2e5df1ce6b71;( +++ );( B );Proteus vulgaris;2.54;Proteus vulgaris;2.39;
a11fd416-05ea-48fd-b6eb-881b5248cbd1;( +++ );( A );Enterococcus faecalis;2.49;Enterococcus faecalis;2.4;
a6a0e32d-5ae8-430e-a4c2-d9c3937caac5;( +++ );( A );Escherichia coli;2.45;Escherichia coli;2.41;
aa5af46d-5fa7-4e0d-823e-ff331bde4c98;( +++ );( B );Klebsiella pneumoniae;2.48;Klebsiella pneumoniae;2.46;
aabaf805-618c-4880-be31-f0e9e17ef04b;( ++ );( A );Staphylococcus epidermidis;2.16;Staphylococcus epidermidis;2.11;
bd91ec4c-4d0f-4d5d-9aea-bec31768ff5a;( ++ );( C );Moraxella_sg_Moraxella osloensis;2.07;Moraxella sp;2.01;
bde4e5db-60b6-49b9-b37f-8cf79192c5a8;( +++ );( A );Streptococcus agalactiae;2.43;Streptococcus agalactiae;2.4;
c1c2b168-251e-4803-b129-6e1be8a8b48a;( +++ );( A );Staphylococcus aureus;2.36;Staphylococcus aureus;2.36;
cce3dba3-5f12-4da8-b224-4e3d4d5549ef;( +++ );( B );Proteus vulgaris;2.59;Proteus vulgaris;2.45;
d05c3fd8-f351-4514-96d5-02b64d2dfd4a;( +++ );( A );Staphylococcus capitis;2.3;Staphylococcus capitis;2.21;
d4480fea-efba-49bf-a434-8d4093fec03b;( +++ );( A );Escherichia coli;2.45;Escherichia coli;2.43;
df9c4440-19e0-4870-83bc-03d6c3ef0ca0;( ++ );( A );Lactobacillus jensenii;2.13;Lactobacillus jensenii;2.03;
e1bba5f0-81c2-4299-b9a2-d42297970baa;( ++ );( A );Staphylococcus epidermidis;2.16;Staphylococcus epidermidis;2.07;
e9876b41-2803-4083-9fa0-67e91cd5110e;( ++ );( A );Staphylococcus epidermidis;2.23;Staphylococcus epidermidis;2.21;
ef7aa9f3-0aa0-4b2c-b561-723c6a4a891d;( +++ );( B );Klebsiella pneumoniae;2.39;Klebsiella pneumoniae;2.32;
f1ccc745-5bb3-407d-b93f-c54ce728f610;( ++ );( A );Lactobacillus iners;2.29;not reliable identification;1.38;
f6fc7530-800e-45e6-9b59-24a077dc6f9f;( ++ );( C );Enterobacter aerogenes;2.27;Enterobacter aerogenes;2.26;
f85ba5ed-43e5-4bdb-b0de-fe3a7f76721e;( +++ );( A );Lactobacillus rhamnosus;2.48;Lactobacillus rhamnosus;2.41;
ff140f8b-6b13-415e-87de-eaf14549c2ac;( ++ );( A );MIX!Corynebacterium tuberculostearicum;2.22;Corynebacterium tuberculostearicum;1.79;
0a009431-f853-4fae-9c22-85bd87a089da;( - );( C );not reliable identification;1.51;not reliable identification;1.45;
0e4846c4-4a63-4b4b-b582-55855f5dcc15;( +++ );( A );Staphylococcus aureus;2.4;Staphylococcus aureus;2.4;
143225b2-4622-4311-adc1-cf5ede31884a;( ++ );( A );Enterococcus faecalis;2.26;Enterococcus faecalis;2.26;
26c86bc2-aaf6-469f-8a3a-68313fedf1c8;( +++ );( A );Citrobacter koseri;2.47;Citrobacter koseri;2.46;
2927f9ac-4cf1-4f3a-98bd-a6f0b077c807;( +++ );( A );Citrobacter koseri;2.48;Citrobacter koseri;2.46;
2e013ec9-86aa-4f75-b01a-680a075570f5;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.29;
3c651f0c-e5bd-4e49-9f81-29d72d282f04;( ++ );( A );Staphylococcus caprae;2.22;Staphylococcus caprae;2.18;
44e73d16-3d1c-4e0c-8a91-066399c78110;( +++ );( A );Lactobacillus paracasei;2.35;Lactobacillus paracasei;2.35;
4797783f-85b9-4e46-b892-8ca1b1960158;( ++ );( A );Staphylococcus epidermidis;2.06;Staphylococcus epidermidis;2.05;
4815d0b2-aa1a-4185-9c34-227a33b5c294;( +++ );( A );Streptococcus pyogenes;2.34;Streptococcus pyogenes;2.28;
58a7cfa2-b091-4c4f-82e6-a2c28ccaeea2;( +++ );( C );Aggregatibacter aphrophilus;2.35;Aggregatibacter aphrophilus;2.33;
58c1e505-c3f9-4366-9de8-59093b237bd9;( +++ );( A );Streptococcus pyogenes;2.42;Streptococcus pyogenes;2.39;
5deb46c6-ff54-45e5-8ae2-850362ecc4d6;( ++ );( A );Actinomyces odontolyticus;2.26;Actinomyces odontolyticus;2.05;
625820fe-2cc1-4dbe-9925-5664a28d06fd;( +++ );( A );Enterococcus faecalis;2.39;Enterococcus faecalis;2.33;
6d80fb94-b168-4f3a-bf67-b9dc36964122;( +++ );( A );Enterococcus faecalis;2.42;Enterococcus faecalis;2.35;
721724fb-4d57-4175-8ac0-b725d8246093;( +++ );( C );MIX!Staphylococcus sciuri;2.41;Enterococcus faecalis;2.35;
725feb31-4120-4442-ba2d-a87edd7f0022;( ++ );( A );Streptococcus anginosus;2.26;Streptococcus anginosus;2.19;
754220d8-6fc2-4539-9721-cdbeace4ec7d;( ++ );( A );Staphylococcus epidermidis;2.22;Staphylococcus epidermidis;2.16;
81f3003d-c6a6-4d50-b407-4ddf18a47e84;( +++ );( A );Lactobacillus gasseri;2.44;Lactobacillus gasseri;2.38;
828e629f-070e-424f-b879-d82be0e9644f;( ++ );( A );Actinomyces odontolyticus;2.04;Actinomyces odontolyticus;2.03;
8c4b7b23-1257-4456-9ea3-22a9c65a9a9c;( +++ );( A );Enterococcus faecalis;2.52;Enterococcus faecalis;2.41;
90bae0be-5552-410c-abc1-2fee8d5a87bd;( +++ );( A );Streptococcus pyogenes;2.44;Streptococcus pyogenes;2.34;
91a42672-b61c-4ab3-a988-2b0f14fd13aa;( ++ );( A );Enterococcus avium;2.28;Enterococcus avium;2.24;
96f92a66-39be-4895-8a1e-14c16a5278ad;( +++ );( A );Citrobacter koseri;2.44;Citrobacter koseri;2.43;
bad98bbb-3b7f-4656-9fff-3db640aa5c9c;( +++ );( A );Aggregatibacter aphrophilus;2.41;Aggregatibacter aphrophilus;2.4;
bdc059ba-f624-478c-b47c-38a4a36d7ae3;( ++ );( A );Staphylococcus aureus;2.29;Staphylococcus aureus;2.29;
be529226-d351-4554-a517-3725744aa623;( +++ );( A );Staphylococcus aureus;2.33;Staphylococcus aureus;2.33;
d73086b7-085a-465b-8ccb-c0b1728243e4;( +++ );( A );Staphylococcus aureus;2.39;Staphylococcus aureus;2.38;
df244c03-2266-4dde-9232-71c7fbe357f8;( ++ );( A );Dermabacter hominis;2.18;Dermabacter hominis;2.13;
e1ea30b3-43a2-4c6e-937d-2aac3a6c4c6b;( ++ );( A );Enterococcus avium;2.29;Enterococcus avium;2.25;
f4eecc1f-0c43-4a68-bbc8-8e85c88e893a;( +++ );( A );Enterococcus faecalis;2.41;Enterococcus faecalis;2.36;
f5f40114-40b6-4f37-b024-c8f78da8ba2c;( ++ );( A );Staphylococcus epidermidis;2.24;Staphylococcus epidermidis;2.12;
57028167-3379-41f7-a5de-bef6f46c27a4;( - );( C );not reliable identification;1.44;not reliable identification;1.36;
009df5e6-2f7d-4ac7-9ef8-e216ad4fed7e;( - );( C );not reliable identification;1.36;not reliable identification;1.33;
28ca2fd3-ec05-476b-bce5-c6c195780b16;( - );( C );not reliable identification;1.65;not reliable identification;1.46;
586a1bcd-7f35-4e9b-adda-f530e415de66;( - );( C );not reliable identification;1.34;not reliable identification;1.33;
8a4a6942-2fb4-4345-84b7-6b2fb43f856d;( - );( C );not reliable identification;1.54;not reliable identification;1.34;
a289f25c-3ae9-40c6-befe-8302c344c0d2;( - );( C );not reliable identification;1.39;not reliable identification;1.29;
